rating,content,class,content_clean,content_clean_pt,length,positive_count,negative_count,class_new
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. ko bít có đủ 100 bóng ko .nhung van cho 5sao",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi shop tư vấn hướng dẫn cực kỳ nhiệt tình ko bít có đủ 100 bóng ko nhung van cho 5sao,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình không_bít bóng không_nhung,142,3,0,1
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Gửi sản phẩm/vé dịch vụ nhanh. ok,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi gửi sản phẩm vé dịch vụ nhanh ok,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi gửi_sản_phẩm vé_dịch_vụ_ổn,81,3,0,1
5,"Đẹp như mô tả. Chuyên nghiệp, thân thiện. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giao hàng nhanh bất ngờ.",1,đẹp như mô tả chuyên nghiệp thân thiện đóng gói kỹ lưỡng chất lượng tuyệt vời giao hàng nhanh bất ngờ,đẹp như_mô_tả chuyên_nghiệp thân_thiện đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giao_hàng,101,6,0,1
5,Đóng gói kỹ lưỡng. Đẹp như mô tả. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ.,1,đóng gói kỹ lưỡng đẹp như mô tả chất lượng tuyệt vời giá tốt giao hàng nhanh bất ngờ,đóng_gói_kỹ_lưỡng đẹp như_mô_tả chất_lượng_tuyệt_vời giá_tốt giao_hàng,84,5,0,1
5,Hàng đúng mẫu. Đúng hình.. Nhưng có điều khác màu ak.. Hình để màu trắng.. Giao thì mầu đen.,1,hàng đúng mẫu đúng hình nhưng có điều khác màu ak hình để màu trắng giao thì mầu đen,hàng mẫu hình_điều màu à_hình màu trắng giao_mầu đen,83,0,0,1
5,Chất lượng tuyệt vời. Đóng gói kỹ lưỡng. Đẹp như mô tả.,1,chất lượng tuyệt vời đóng gói kỹ lưỡng đẹp như mô tả,chất_lượng_tuyệt_vời đóng_gói_kỹ_lưỡng đẹp như_mô_tả,52,4,0,1
2,sản phẩm k giống với hình,0,sản phẩm k giống với hình,sản_phẩm không_giống hình,29,0,0,0
5,Kem Khong giong mo ta tren quang cao Tu nay khong choi sen do Lao qua May nam nay lan dau tien that ving,1,kem khong giong mo ta tren quang cao tu nay khong choi sen do lao qua may nam nay lan dau tien that ving,mô_tả tren_quang cao_tu choi_sen nam,104,0,0,1
5,"Mình đã nhận đc hàng,nhưng gầu mức của mấy xúc khi mở kiện hàng ra thì đã thấy vỡ rồi",1,mình đã nhận đc hàng nhưng gầu mức của mấy xúc khi mở kiện hàng ra thì đã thấy vỡ rồi,hàng gầu mấy xúc kiện hàng vỡ,87,0,0,1
5,san pham tot giao hang nhanh,1,san pham tot giao hang nhanh,sản_phẩm_tốt,28,1,0,1
5,quá đắt so với quy định mua xong nhà bạn tình cờ vào shope xem thấy bên đó bán rẻ hơn rất nhiều,1,quá đắt so với quy định mua xong nhà bạn tình cờ vào shope xem thấy bên đó bán rẻ hơn rất nhiều,đắt quy_định tình_cờ cửa_hànge rẻ,95,0,0,1
4,Sản phẩm/dịch vụ giống mô tả. Chất lượng sản phẩm/dịch vụ khá tốt. Gửi sản phẩm/vé dịch vụ nhanh. chất lượng tạm ổn so với giá nhưng nilong hơi mỏng,1,sản phẩm dịch vụ giống mô tả chất lượng sản phẩm dịch vụ khá tốt gửi sản phẩm vé dịch vụ nhanh chất lượng tạm ổn so với giá nhưng nilong hơi mỏng,sản_phẩm_dịch_vụ_giống_mô_tả chất_lượng sản_phẩm_dịch_vụ_tốt gửi_sản_phẩm vé_dịch_vụ chất_lượng tạm ổn giá_mỏng,145,3,1,1
5,giống như mô tả,1,giống như mô tả,như_mô_tả,15,1,0,1
1,Sản phẩm/dịch vụ hoàn toàn khác mô tả. Chất lượng sản phẩm/dịch vụ rất tệ. hàng không giống mô tả mới đem về đã hỏng,0,sản phẩm dịch vụ hoàn toàn khác mô tả chất lượng sản phẩm dịch vụ rất tệ hàng không giống mô tả mới đem về đã hỏng,sản_phẩm_dịch_vụ_hoàn_toàn_khác_mô_tả chất_lượng sản_phẩm_dịch_vụ_rất_tệ hàng_không_giống_mô_tả đem hỏng,114,0,3,0
4,"Sản phẩm/dịch vụ giống mô tả. Gửi sản phẩm/vé dịch vụ nhanh. Shop phục vụ khá tốt. chất lượng chưa đánh giá được,thời gian trả lời",1,sản phẩm dịch vụ giống mô tả gửi sản phẩm vé dịch vụ nhanh shop phục vụ khá tốt chất lượng chưa đánh giá được thời gian trả lời,sản_phẩm_dịch_vụ_giống_mô_tả gửi_sản_phẩm vé_dịch_vụ cửa_hàng phục_vụ_tốt chất_lượng trả_lời,127,2,0,1
3,co them vao chan de vat gi khong? nhe qua dam khong duoc!,0,co them vao chan de vat gi khong nhe qua dam khong duoc,chan_de dam,55,0,0,0
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. .,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi,48,2,0,1
4,Sản phẩm/dịch vụ giống mô tả. sản phẩm giống mô tả tuy nhiên sp nhẹ dễ rớt,1,sản phẩm dịch vụ giống mô tả sản phẩm giống mô tả tuy nhiên sp nhẹ dễ rớt,sản_phẩm_dịch_vụ_giống_mô_tả sản_phẩm_giống_mô_tả sản_phẩm nhẹ rớt,79,2,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. đóng gói cận thận",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình đóng gói cận thận,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình đóng_gói_cận thận,172,4,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Đấm sướng phết, nhìn cứ như con lật đật. Tuy nhiên lớp vỏ của trụ đấm bốc ko phải hàng xịn nên khi đấm xong, bao khí bị non phải bơm thêm khí, cái bơm thì hàng nhựa ấn nhiều là nó rách, hỏng, đầu tư mua bơm mini 30k cho xong. Nhưng nói chung là chất",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt shop tư vấn hướng dẫn cực kỳ nhiệt tình đấm sướng phết nhìn cứ như con lật đật tuy nhiên lớp vỏ của trụ đấm bốc ko phải hàng xịn nên khi đấm xong bao khí bị non phải bơm thêm khí cái bơm thì hàng nhựa ấn nhiều là nó rách hỏng đầu tư mua bơm mini 30k cho xong nhưng nói chung là chất,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình đấm_sướng phết lật_đật lớp vỏ trụ đấm bốc hàng xịn đấm bao_khí bơm khí bơm hàng nhựa_ấn rách hỏng đầu_tư bơm ngàn chất,374,4,1,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. đồng gói kỹ hàng cũng được",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình đồng gói kỹ hàng cũng được,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình đồng_gói kỹ hàng,181,5,0,1
4,Sản phẩm/dịch vụ giống mô tả. Chất lượng sản phẩm/dịch vụ khá tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop phục vụ khá tốt. OK,1,sản phẩm dịch vụ giống mô tả chất lượng sản phẩm dịch vụ khá tốt gửi sản phẩm vé dịch vụ nhanh shop phục vụ khá tốt ok,sản_phẩm_dịch_vụ_giống_mô_tả chất_lượng sản_phẩm_dịch_vụ_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng phục_vụ_tốt ổn,118,4,0,1
1,"Sản phẩm/dịch vụ hoàn toàn khác mô tả. Chất lượng sản phẩm/dịch vụ rất tệ. Đóng gói hàng không cẩn thận/Vé dịch vụ rách, mờ, không rõ thông tin. Thái độ phục vụ của Shop rất kém/Shop không hỗ trợ sử dụng dịch vụ.",0,sản phẩm dịch vụ hoàn toàn khác mô tả chất lượng sản phẩm dịch vụ rất tệ đóng gói hàng không cẩn thận vé dịch vụ rách mờ không rõ thông tin thái độ phục vụ của shop rất kém shop không hỗ trợ sử dụng dịch vụ,sản_phẩm_dịch_vụ_hoàn_toàn_khác_mô_tả chất_lượng sản_phẩm_dịch_vụ_rất_tệ đóng_gói hàng_không cẩn_thận vé_dịch_vụ rách_mờ_không_rõ thông_tin thái_độ phục_vụ cửa_hàng_kém cửa_hàng_không_hỗ_trợ dịch_vụ,206,1,4,0
1,Sản phẩm/dịch vụ hoàn toàn khác mô tả. như ***,0,sản phẩm dịch vụ hoàn toàn khác mô tả như ***,sản_phẩm_dịch_vụ_hoàn_toàn_khác_mô_tả * * *,45,0,1,0
5,tốt ?,1,tốt,tốt,3,1,0,1
2,Bé tí tẹo teo xộc xà xộc xệch như dở hơi các mẹ ạ,0,bé tí tẹo teo xộc xà xộc xệch như dở hơi các mẹ ạ,bé tí tẹo_teo xộc xà_xộc_xệch dở mẹ,49,0,0,0
1,sản phẩm kém chất lượng mỏng ko như kỳ vọng,0,sản phẩm kém chất lượng mỏng ko như kỳ vọng,sản_phẩm_kém chất_lượng_mỏng không_như kỳ_vọng,46,0,2,0
1,sản phẩm quá bé so vs hình ảnh đoàn tàu k có hướng dẫn lắp ghép.,0,sản phẩm quá bé so vs hình ảnh đoàn tàu k có hướng dẫn lắp ghép,sản_phẩm bé hình_ảnh đoàn tàu hướng_dẫn lắp_ghép,68,0,0,0
1,Chất lượng cần tốt hơn. đồ chơi quá nhỏ,0,chất lượng cần tốt hơn đồ chơi quá nhỏ,chất_lượng_cần_tốt_hơn đồ_chơi,38,0,1,0
1,Cần đúng với mô tả. Chất lượng cần tốt hơn. xấu tệ hại,0,cần đúng với mô tả chất lượng cần tốt hơn xấu tệ hại,mô_tả chất_lượng_cần_tốt_hơn xấu tệ_hại,52,0,2,0
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. co xiu y kien nha shop..minh mua cho be gai ma shop gui xe co hinh sieu nhan nhen nua chu...noi chug la cung ok....mig shop xem ky truoc khi gui hang nha.",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình co xiu y kien nha shop minh mua cho be gai ma shop gui xe co hinh sieu nhan nhen nua chu noi chug la cung ok mig shop xem ky truoc khi gui hang nha,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình co_xiu y_kien cửa_hàng_minh be_gai ma_cửa_hàng nhan_nhen_nua chu_noi chung_la cung_ổn mig cửa_hàng,303,4,0,1
5,Đẹp như mô tả. tốt,1,đẹp như mô tả tốt,đẹp như_mô_tả tốt,17,3,0,1
2,Chất lượng cần tốt hơn. Cần đúng với mô tả. Giao hàng không đúng với mô tả. Cần giao hàng chính xác. Giao bán 1 kiểu giao xe 1 kiểu.xe yếu,0,chất lượng cần tốt hơn cần đúng với mô tả giao hàng không đúng với mô tả cần giao hàng chính xác giao bán 1 kiểu giao xe 1 kiểu xe yếu,chất_lượng_cần_tốt_hơn mô_tả giao_hàng_không_đúng mô_tả giao_hàng chính_xác kiểu kiểu yếu,134,0,3,0
5,"Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Great productit carries up to 60kg? like me",1,shop tư vấn hướng dẫn cực kỳ nhiệt tình great productit carries up to 60kg like me,cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình productit carries,82,1,0,1
2,Chất lượng cần tốt hơn. Bơm xạc không tích điện. Khi nào cắm vào ổ điện thì mới có điện còn xạc 5 tiếng vẫn không vào điện.,0,chất lượng cần tốt hơn bơm xạc không tích điện khi nào cắm vào ổ điện thì mới có điện còn xạc 5 tiếng vẫn không vào điện,chất_lượng_cần_tốt_hơn bơm xạc không_tích_điện cắm ổ_điện điện xạc tiếng không_vào điện,120,0,1,0
5,Sao bơm màu đỏ ra màu đen,1,sao bơm màu đỏ ra màu đen,bơm màu đỏ màu đen,25,0,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. chúc shop làm ăn phát đạt",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt shop tư vấn hướng dẫn cực kỳ nhiệt tình chúc shop làm ăn phát đạt,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình chúc cửa_hàng làm_ăn phát_đạt,150,4,0,1
5,ok đặt 1.8m gao hàng 1.6m.,1,ok đặt 1 8m gao hàng 1 6m,ổn hàng,25,1,0,1
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ. Phải nói là giày rất đẹp shop nhé!",1,chuyên nghiệp thân thiện đẹp như mô tả đóng gói kỹ lưỡng chất lượng tuyệt vời giá tốt giao hàng nhanh bất ngờ phải nói là giày rất đẹp shop nhé,chuyên_nghiệp thân_thiện đẹp như_mô_tả đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giá_tốt giao_hàng giày đẹp cửa_hàng,143,8,0,1
5,"Giao hàng nhanh bất ngờ. Giày rất đẹp,shop bán hàng uy tín,có tâm!",1,giao hàng nhanh bất ngờ giày rất đẹp shop bán hàng uy tín có tâm,giao_hàng giày đẹp cửa_hàng hàng uy_tín_tâm,64,1,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. đẹp giá hop lí",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình đẹp giá hop lí,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình đẹp giá hop_lí,169,5,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. khăn đẹp giá lại rẻ rất đang mua",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình khăn đẹp giá lại rẻ rất đang mua,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình khăn đẹp giá rẻ,187,5,0,1
5,"Khăn dầy, đáng đồng tiền Cho 10sao luôn",1,khăn dầy đáng đồng tiền cho 10sao luôn,khăn dầy đồng_tiền,38,0,0,1
5,giao hàng nhanh sp giống mô tả,1,giao hàng nhanh sp giống mô tả,giao_hàng sản_phẩm_giống_mô_tả,36,1,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. hang rat tot",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình hang rat tot,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình tốt,167,5,0,1
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ. 5sao nhé cảm ơn shop giao nhanh ạ",1,chuyên nghiệp thân thiện đẹp như mô tả đóng gói kỹ lưỡng chất lượng tuyệt vời giá tốt giao hàng nhanh bất ngờ 5sao nhé cảm ơn shop giao nhanh ạ,chuyên_nghiệp thân_thiện đẹp như_mô_tả đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giá_tốt giao_hàng cửa_hàng,143,7,0,1
